Order_ID,Order_Date,Month,Days,Customer_Name,Customer_Type,Customer_Segment,City,Payment_Method,SKU,Product_Name,Category,Qty,Price,Discount,Subtotal,Tax,Delivery_Fee,Surge_Fee,Delivery_Slot,Delivery_Status,Delivery_Time,Sales
O0502,07-01-2025,1,7,Cust_201,New,Household,Bangalore,UPI,SKU101,Product_101,Other,3,158.27,15.83,458.9800000000001,22.95,10,0,10-20 min,Delivered,22.0,491.9300000000001
O0503,26-02-2025,2,26,Cust_202,Bulk,Bakery,Bangalore,Card,SKU102,Product_102,Beverages,3,299.12,44.87,852.49,42.62,0,0,10-20 min,Delivered,39.0,895.11
O0504,05-02-2025,2,5,Cust_203,Bulk,Café,Delhi,GPay,SKU103,Product_103,Fruits ,3,130.49,19.57,371.9,18.6,20,15,10-20 min,Delivered,26.0,425.5000000000001
O0505,14-02-2025,2,14,Cust_204,Bulk,Office,Delhi,Wallet,SKU104,Product_104,Snacks,1,56.06,0.0,56.06,2.8,0,15,30-45 min,Delivered,14.0,73.86
O0506,20-01-2025,1,20,Cust_205,Bulk,Office,Bangalore,COD,SKU105,Product_105,Frozen,4,215.69,0.0,862.76,43.14,30,10,30-45 min,Delivered,20.0,945.9
O0507,01-01-2025,1,1,Cust_206,Bulk,Café,Bangalore,UPI,SKU106,Product_106,Veg,3,224.68,0.0,674.04,33.7,20,5,20-30 min,Delivered,4.0,732.74
O0508,08-01-2025,1,8,Cust_207,Bulk,Cloud Kitchen,Mumbai,UPI,SKU107,Product_107,Fruits,4,77.43,7.74,301.98,15.1,30,0,10-20 min,Delivered,12.0,347.08
O0509,15-02-2025,2,15,Cust_208,New,Household,Delhi,UPI,SKU108,Product_108,Frozen,2,99.75,9.98,189.52,9.48,20,20,10-20 min,Delivered,11.0,239.0
O0510,16-01-2025,1,16,Cust_209,Bulk,Bakery,Mumbai,GPay,SKU109,Product_109,Beverages,1,146.92,22.04,124.88,6.24,30,0,20-30 min,Delivered,40.0,161.12
O0511,14-01-2025,1,14,Cust_210,Bulk,Cloud Kitchen,Delhi,UPI,SKU110,Product_110,Dairy,1,7.2,0.36,6.84,0.34,10,15,10-20 min,Delivered,16.0,32.18
O0512,12-01-2025,1,12,Cust_211,Bulk,Cloud Kitchen,Bangalore,COD,SKU111,Product_111,Veg,6,120.03,12.0,708.1800000000001,35.41,0,10,10-20 min,Delivered,12.0,753.59
O0513,20-02-2025,2,20,Cust_212,Bulk,Café,Mumbai,UPI,SKU112,Product_112,Beverages,3,175.46,26.32,500.06,25.0,0,5,10-20 min,Delivered,27.0,530.06
O0514,23-01-2025,1,23,Cust_213,Bulk,Café,Delhi,PhonePe,SKU113,Product_113,Baby,1,113.89,11.39,102.5,5.12,10,5,10-20 min,Delivered,32.0,122.62
O0515,15-01-2025,1,15,Cust_214,Bulk,Café,Bangalore,GPay,SKU114,Product_114,Baby,1,159.07,23.86,135.21,6.76,10,15,20-30 min,Cancelled,24.6,166.97
O0516,28-01-2025,1,28,Cust_215,Returning,Household,Mumbai,GPay,SKU115,Product_115,Beverages,2,130.61,6.53,254.69,12.73,0,0,20-30 min,Delivered,35.0,267.42
O0517,03-02-2025,2,3,Cust_216,Bulk,Office,Mumbai,UPI,SKU116,Product_116,Dairy,3,277.25,0.0,831.75,41.59,30,10,30-45 min,Returned,24.6,913.34
O0518,02-01-2025,1,2,Cust_217,Bulk,Café,Delhi,PhonePe,SKU117,Product_117,Fruits,1,158.12,15.81,142.31,7.12,0,5,10-20 min,Delivered,28.0,154.43
O0519,01-02-2025,2,1,Cust_218,Bulk,Tea Stall,Bangalore,COD,SKU118,Product_118,Bakery,5,169.25,16.93,829.32,41.47,0,15,20-30 min,Delivered,28.0,885.7900000000001
O0521,22-01-2025,1,22,Cust_220,Returning,Household,Mumbai,PhonePe,SKU120,Product_120,Beverages,3,102.14,5.11,301.31,15.07,20,5,10-20 min,Delivered,21.0,341.38
O0522,20-02-2025,2,20,Cust_221,Bulk,Cloud Kitchen,Bangalore,UPI,SKU121,Product_121,Essentials,2,194.25,0.0,388.5,19.43,30,15,10-20 min,Delivered,20.0,452.93
O0523,25-01-2025,1,25,Cust_222,Bulk,Café,Delhi,PhonePe,SKU122,Product_122,Snacks,2,176.44,8.82,344.06,17.2,10,0,10-20 min,Delivered,31.0,371.26
O0524,27-02-2025,2,27,Cust_223,Bulk,Bakery,Bangalore,COD,SKU123,Product_123,Bakery,3,83.6,4.18,246.62,12.33,10,0,10-20 min,Delivered,27.0,268.95
O0525,22-01-2025,1,22,Cust_224,New,Household,Delhi,GPay,SKU124,Product_124,Frozen,2,200.77,10.04,391.5,19.58,10,10,20-30 min,Delivered,6.0,431.08
O0526,27-02-2025,2,27,Cust_225,Bulk,Cloud Kitchen,Bangalore,Wallet,SKU125,Product_125,Essentials,4,129.06,19.36,496.88,24.84,20,20,10-20 min,Failed,24.6,561.72
O0527,27-02-2025,2,27,Cust_226,Bulk,Office,Delhi,UPI,SKU126,Product_126,Fruits,2,66.89,0.0,133.78,6.69,20,5,10-20 min,Delivered,39.0,165.47
O0528,22-01-2025,1,22,Cust_227,Bulk,Café,Delhi,GPay,SKU127,Product_127,Frozen,2,96.28,4.81,187.75,9.39,10,15,10-20 min,Delivered,22.0,222.14
O0529,18-02-2025,2,18,Cust_228,Bulk,Tea Stall,Mumbai,COD,SKU128,Product_128,Dairy,7,74.21,7.42,512.05,25.6,10,0,30-45 min,Delivered,27.0,547.65
O0530,21-02-2025,2,21,Cust_229,Bulk,Office,Mumbai,UPI,SKU129,Product_129,Essentials,3,85.26,8.53,247.25,12.36,10,20,10-20 min,Delivered,38.0,289.61
O0531,11-02-2025,2,11,Cust_230,Bulk,Office,Delhi,UPI,SKU130,Product_130,Dairy,3,200.3,30.05,570.8500000000001,28.54,30,15,30-45 min,Cancelled,24.6,644.3900000000001
O0532,06-01-2025,1,6,Cust_231,Bulk,Bakery,Delhi,GPay,SKU131,Product_131,Essentials,1,71.94,3.6,68.34,3.42,10,10,10-20 min,Delivered,40.0,91.76
O0533,15-01-2025,1,15,Cust_232,Bulk,Café,Delhi,UPI,SKU132,Product_132,Veg,1,23.41,3.51,19.9,0.99,20,5,10-20 min,Delivered,26.0,45.89
O0534,23-02-2025,2,23,Cust_233,Bulk,Tea Stall,Bangalore,UPI,SKU133,Product_133,Veg,3,167.05,0.0,501.15,25.06,20,5,10-20 min,Delivered,28.0,551.21
O0535,12-02-2025,2,12,Cust_234,Bulk,Cloud Kitchen,Mumbai,NetBanking,SKU134,Product_134,Dairy,1,143.88,7.19,136.69,6.83,20,5,10-20 min,Delivered,41.0,168.52
O0536,01-03-2025,3,1,Cust_235,Bulk,Office,Bangalore,UPI,SKU135,Product_135,Veg,1,44.68,4.47,40.21,2.01,0,5,10-20 min,Failed,24.6,47.22
O0537,06-02-2025,2,6,Cust_236,Bulk,Office,Delhi,NetBanking,SKU136,Product_136,Other,3,176.55,26.48,503.1700000000001,25.16,10,0,10-20 min,Delivered,33.0,538.33
O0538,02-02-2025,2,2,Cust_237,Bulk,Café,Delhi,COD,SKU137,Product_137,Frozen,1,134.43,0.0,134.43,6.72,0,0,10-20 min,Delivered,30.0,141.15
O0539,08-01-2025,1,8,Cust_238,Bulk,Cloud Kitchen,Bangalore,NetBanking,SKU138,Product_138,Other,5,213.07,21.31,1044.04,52.2,0,15,10-20 min,Delivered,3.0,1111.24
O0540,22-02-2025,2,22,Cust_239,Bulk,Café,Mumbai,GPay,SKU139,Product_139,Dairy,5,163.63,8.18,809.97,40.5,20,0,10-20 min,Delivered,13.0,870.47
O0541,01-03-2025,3,1,Cust_240,Bulk,Office,Mumbai,GPay,SKU140,Product_140,Baby,1,14.1,0.71,13.39,0.67,0,5,20-30 min,Returned,24.6,19.06
O0542,13-02-2025,2,13,Cust_241,Bulk,Cloud Kitchen,Mumbai,UPI,SKU141,Product_141,Dairy,2,170.89,17.09,324.69,16.23,0,0,10-20 min,Delivered,12.0,340.92
O0543,13-02-2025,2,13,Cust_242,Bulk,Tea Stall,Delhi,COD,SKU142,Product_142,Essentials,3,118.33,11.83,343.16,17.16,20,10,30-45 min,Delivered,32.0,390.3200000000001
O0544,05-01-2025,1,5,Cust_243,Bulk,Bakery,Mumbai,PhonePe,SKU143,Product_143,Frozen,4,140.98,0.0,563.92,28.2,10,10,10-20 min,Delivered,9.0,612.12
O0545,08-02-2025,2,8,Cust_244,Bulk,Tea Stall,Delhi,PhonePe,SKU144,Product_144,Veg,2,205.23,30.78,379.6799999999999,18.98,10,5,30-45 min,Delivered,21.0,413.66
O0546,04-01-2025,1,4,Cust_245,Bulk,Office,Delhi,UPI,SKU145,Product_145,Beverages,4,233.8,23.38,911.82,45.59,10,20,10-20 min,Delivered,17.0,987.4100000000001
O0547,06-01-2025,1,6,Cust_246,Bulk,Tea Stall,Mumbai,UPI,SKU146,Product_146,Fruits,3,27.87,1.39,82.22,4.11,30,5,10-20 min,Delivered,31.0,121.33
O0548,14-02-2025,2,14,Cust_247,Bulk,Cloud Kitchen,Bangalore,NetBanking,SKU147,Product_147,Snacks,5,114.16,0.0,570.8,28.54,30,20,20-30 min,Cancelled,24.6,649.3399999999999
O0550,21-02-2025,2,21,Cust_249,New,Household,Bangalore,NetBanking,SKU149,Product_149,Other,1,186.8,18.68,168.12,8.41,30,15,10-20 min,Delivered,28.0,221.53
O0551,30-01-2025,1,30,Cust_250,Bulk,Office,Mumbai,NetBanking,SKU150,Product_150,Fruits ,5,112.31,16.85,544.6999999999999,27.23,20,10,20-30 min,Delivered,31.0,601.93
O0552,16-02-2025,2,16,Cust_251,Bulk,Cloud Kitchen,Delhi,UPI,SKU151,Product_151,Beverages,1,109.85,10.98,98.86999999999999,4.94,0,15,10-20 min,Delivered,21.0,118.81
O0553,04-02-2025,2,4,Cust_252,Bulk,Tea Stall,Bangalore,UPI,SKU152,Product_152,Veg,6,134.02,13.4,790.7200000000001,39.54,0,20,10-20 min,Delivered,14.0,850.2600000000001
O0554,24-02-2025,2,24,Cust_253,New,Household,Mumbai,UPI,SKU153,Product_153,Fruits ,2,177.5,0.0,355.0,17.75,30,20,20-30 min,Delivered,40.0,422.75
O0555,09-02-2025,2,9,Cust_254,Bulk,Tea Stall,Delhi,NetBanking,SKU154,Product_154,Other,5,187.11,18.71,916.84,45.84,20,10,20-30 min,Delivered,30.0,992.6800000000001
O0556,21-02-2025,2,21,Cust_255,Bulk,Cloud Kitchen,Bangalore,UPI,SKU155,Product_155,Beverages,4,120.35,6.02,475.38,23.77,10,10,20-30 min,Delivered,36.0,519.15
O0557,16-01-2025,1,16,Cust_256,Bulk,Tea Stall,Bangalore,PhonePe,SKU156,Product_156,Beverages,5,88.84,13.33,430.8700000000001,21.54,0,0,10-20 min,Delivered,26.0,452.4100000000001
O0558,13-01-2025,1,13,Cust_257,New,Household,Delhi,UPI,SKU157,Product_157,Baby,6,141.3,7.07,840.73,42.04,10,15,20-30 min,Delivered,12.0,907.77
O0559,19-02-2025,2,19,Cust_258,Bulk,Office,Bangalore,UPI,SKU158,Product_158,Dairy,3,125.58,12.56,364.18,18.21,20,20,10-20 min,Delivered,19.0,422.39
O0560,01-03-2025,3,1,Cust_259,Bulk,Cloud Kitchen,Mumbai,GPay,SKU159,Product_159,Snacks,2,43.92,6.59,81.25,4.06,30,0,10-20 min,Delivered,15.0,115.31
O0561,11-02-2025,2,11,Cust_260,Bulk,Office,Bangalore,Wallet,SKU160,Product_160,Snacks,9,132.87,13.29,1182.54,59.13,0,0,20-30 min,Delivered,34.0,1241.67
O0562,30-01-2025,1,30,Cust_261,Bulk,Cloud Kitchen,Mumbai,UPI,SKU161,Product_161,Snacks,3,101.98,15.3,290.64,14.53,10,10,10-20 min,Failed,24.6,325.17
O0563,19-01-2025,1,19,Cust_262,Bulk,Cloud Kitchen,Bangalore,UPI,SKU162,Product_162,Snacks,6,165.36,8.27,983.8900000000001,49.19,0,15,10-20 min,Delivered,16.0,1048.08
O0564,17-01-2025,1,17,Cust_263,Bulk,Tea Stall,Mumbai,COD,SKU163,Product_163,Veg,2,36.71,1.84,71.58,3.58,20,20,20-30 min,Delivered,31.0,115.16
O0565,25-02-2025,2,25,Cust_264,Bulk,Bakery,Bangalore,UPI,SKU164,Product_164,Other,3,99.53,0.0,298.59,14.93,0,20,10-20 min,Delivered,14.0,333.52
O0566,19-01-2025,1,19,Cust_265,Bulk,Office,Bangalore,Wallet,SKU165,Product_165,Frozen,5,173.72,26.06,842.5400000000001,42.13,0,5,10-20 min,Delivered,18.0,889.6700000000001
O0567,28-01-2025,1,28,Cust_266,Bulk,Cloud Kitchen,Delhi,UPI,SKU166,Product_166,Snacks,3,169.22,8.46,499.2,24.96,30,5,20-30 min,Delivered,30.0,559.16
O0568,27-02-2025,2,27,Cust_267,Bulk,Office,Delhi,NetBanking,SKU167,Product_167,Beverages,3,109.05,10.91,316.24,15.81,20,15,20-30 min,Delivered,20.0,367.05
O0569,24-02-2025,2,24,Cust_268,Bulk,Tea Stall,Bangalore,UPI,SKU168,Product_168,Beverages,2,75.21,11.28,139.14,6.96,20,0,30-45 min,Delivered,18.0,166.1
O0570,26-01-2025,1,26,Cust_269,Bulk,Office,Mumbai,UPI,SKU169,Product_169,Dairy,1,113.3,16.99,96.31,4.82,0,15,30-45 min,Delivered,17.0,116.13
O0571,06-02-2025,2,6,Cust_270,Bulk,Cloud Kitchen,Bangalore,Wallet,SKU170,Product_170,Bakery,2,90.96,4.55,177.37,8.87,10,15,10-20 min,Delivered,14.0,211.24
O0572,26-01-2025,1,26,Cust_271,Bulk,Cloud Kitchen,Delhi,NetBanking,SKU171,Product_171,Bakery,1,93.08,9.31,83.77,4.19,0,5,10-20 min,Cancelled,24.6,92.96
O0573,22-02-2025,2,22,Cust_272,Bulk,Cloud Kitchen,Bangalore,NetBanking,SKU172,Product_172,Other,5,171.06,8.55,846.75,42.34,30,0,20-30 min,Delivered,40.0,919.09
O0574,23-01-2025,1,23,Cust_273,Bulk,Office,Bangalore,PhonePe,SKU173,Product_173,Essentials,6,113.05,11.3,667.0,33.35,30,20,10-20 min,Delivered,28.0,750.35
O0575,09-01-2025,1,9,Cust_274,Bulk,Office,Bangalore,NetBanking,SKU174,Product_174,Dairy,1,126.99,0.0,126.99,6.35,10,15,10-20 min,Delivered,23.0,158.34
O0576,12-01-2025,1,12,Cust_275,Bulk,Bakery,Delhi,UPI,SKU175,Product_175,Baby,2,131.35,0.0,262.7,13.13,0,5,20-30 min,Delivered,23.0,280.83
O0577,22-02-2025,2,22,Cust_276,Returning,Household,Delhi,Wallet,SKU176,Product_176,Snacks,1,87.6,13.14,74.46,3.72,30,0,10-20 min,Delivered,14.0,108.18
O0578,01-01-2025,1,1,Cust_277,Bulk,Cloud Kitchen,Bangalore,UPI,SKU177,Product_177,Snacks,3,142.12,0.0,426.36,21.32,10,15,10-20 min,Cancelled,24.6,472.68
O0579,27-02-2025,2,27,Cust_278,Bulk,Office,Bangalore,Wallet,SKU178,Product_178,Veg,5,128.21,0.0,641.0500000000001,32.05,10,0,20-30 min,Cancelled,24.6,683.1
O0581,01-01-2025,1,1,Cust_280,Bulk,Tea Stall,Mumbai,Wallet,SKU180,Product_180,Baby,6,79.49,3.97,472.9699999999999,23.65,20,10,10-20 min,Delivered,10.0,526.6199999999999
O0582,16-02-2025,2,16,Cust_281,Bulk,Tea Stall,Mumbai,GPay,SKU181,Product_181,Beverages,4,98.01,14.7,377.34,18.87,0,20,10-20 min,Delivered,28.0,416.21
O0583,03-02-2025,2,3,Cust_282,Bulk,Cloud Kitchen,Delhi,GPay,SKU182,Product_182,Dairy,1,90.51,13.58,76.93,3.85,30,10,20-30 min,Delivered,28.0,120.78
O0584,01-02-2025,2,1,Cust_283,Bulk,Tea Stall,Delhi,UPI,SKU183,Product_183,Veg,3,200.68,10.03,592.01,29.6,20,10,20-30 min,Delivered,21.0,651.61
O0585,23-02-2025,2,23,Cust_284,Bulk,Tea Stall,Bangalore,Card,SKU184,Product_184,Dairy,8,137.74,0.0,1101.92,55.1,20,15,30-45 min,Delivered,9.0,1192.02
O0586,17-02-2025,2,17,Cust_285,Bulk,Bakery,Delhi,GPay,SKU185,Product_185,Veg,1,144.13,21.62,122.51,6.13,0,5,10-20 min,Delivered,22.0,133.64
O0587,25-01-2025,1,25,Cust_286,Bulk,Office,Delhi,COD,SKU186,Product_186,Dairy,3,83.53,0.0,250.59,12.53,30,15,10-20 min,Failed,24.6,308.12
O0588,09-02-2025,2,9,Cust_287,Bulk,Café,Delhi,COD,SKU187,Product_187,Essentials,1,132.81,6.64,126.17,6.31,10,5,10-20 min,Delivered,33.0,147.48
O0589,14-02-2025,2,14,Cust_288,Bulk,Bakery,Bangalore,UPI,SKU188,Product_188,Beverages,1,175.94,17.59,158.35,7.92,0,5,20-30 min,Delivered,37.0,171.27
O0590,22-02-2025,2,22,Cust_289,Bulk,Office,Delhi,UPI,SKU189,Product_189,Other,1,101.71,5.09,96.61999999999999,4.83,10,20,10-20 min,Delivered,32.0,131.45
O0591,01-01-2025,1,1,Cust_290,Bulk,Bakery,Delhi,COD,SKU190,Product_190,Fruits,1,170.13,17.01,153.12,7.66,30,20,10-20 min,Delivered,13.0,210.78
O0592,16-01-2025,1,16,Cust_291,Bulk,Cloud Kitchen,Mumbai,NetBanking,SKU191,Product_191,Beverages,4,268.76,26.88,1048.16,52.41,20,15,30-45 min,Delivered,47.0,1135.57
O0593,08-02-2025,2,8,Cust_292,Bulk,Bakery,Bangalore,UPI,SKU192,Product_192,Bakery,4,201.95,20.2,787.5999999999999,39.38,0,20,20-30 min,Delivered,23.0,846.9799999999999
O0594,05-01-2025,1,5,Cust_293,Bulk,Cloud Kitchen,Delhi,COD,SKU193,Product_193,Fruits,1,111.49,0.0,111.49,5.57,10,20,20-30 min,Delivered,13.0,147.06
O0595,22-01-2025,1,22,Cust_294,Returning,Household,Bangalore,COD,SKU194,Product_194,Other,4,118.36,0.0,473.44,23.67,0,20,10-20 min,Delivered,26.0,517.11
O0596,29-01-2025,1,29,Cust_295,Bulk,Café,Mumbai,COD,SKU195,Product_195,Beverages,4,137.53,6.88,543.24,27.16,10,5,20-30 min,Delivered,23.0,585.4
O0597,24-02-2025,2,24,Cust_296,Bulk,Tea Stall,Mumbai,Card,SKU196,Product_196,Baby,1,147.46,7.37,140.09,7.0,10,5,30-45 min,Delivered,25.0,162.09
O0598,03-01-2025,1,3,Cust_297,Bulk,Tea Stall,Mumbai,UPI,SKU197,Product_197,Fruits,6,109.6,5.48,652.1199999999999,32.61,0,20,10-20 min,Delivered,31.0,704.7299999999999
O0599,12-01-2025,1,12,Cust_298,Bulk,Office,Delhi,PhonePe,SKU198,Product_198,Beverages,7,103.07,15.46,706.03,35.3,30,15,10-20 min,Delivered,19.0,786.3299999999999
O0601,16-01-2025,1,16,Cust_0,Bulk,Café,Mumbai,UPI,SKU0,Product_0,Other,2,138.87,13.89,263.85,13.19,20,5,10-20 min,Delivered,25.0,302.04
O0602,20-02-2025,2,20,Cust_1,Bulk,Café,Mumbai,PhonePe,SKU1,Product_1,Beverages,1,158.95,0.0,158.95,7.95,30,10,20-30 min,Cancelled,24.6,206.9
O0603,06-02-2025,2,6,Cust_2,New,Household,Bangalore,GPay,SKU2,Product_2,Fruits,4,94.3,0.0,377.2,18.86,30,20,20-30 min,Delivered,4.0,446.06
O0604,22-01-2025,1,22,Cust_3,Bulk,Café,Delhi,Wallet,SKU3,Product_3,Other,3,149.13,14.91,432.48,21.62,20,5,30-45 min,Delivered,20.0,479.1
O0605,26-02-2025,2,26,Cust_4,Bulk,Bakery,Bangalore,Wallet,SKU4,Product_4,Snacks,5,234.74,23.47,1150.23,57.51,20,20,10-20 min,Delivered,33.0,1247.74
O0606,29-01-2025,1,29,Cust_5,Bulk,Café,Mumbai,GPay,SKU5,Product_5,Dairy,4,52.9,5.29,206.31,10.32,30,20,10-20 min,Delivered,10.0,266.63
O0607,14-01-2025,1,14,Cust_6,New,Household,Delhi,Wallet,SKU6,Product_6,Veg,1,125.88,0.0,125.88,6.29,10,0,10-20 min,Failed,24.6,142.17
O0608,28-01-2025,1,28,Cust_7,Bulk,Café,Delhi,NetBanking,SKU7,Product_7,Essentials,5,77.84,11.68,377.52,18.88,20,10,10-20 min,Delivered,12.0,426.4
O0609,05-01-2025,1,5,Cust_8,Bulk,Café,Delhi,GPay,SKU8,Product_8,Frozen,3,135.13,6.76,398.63,19.93,20,5,10-20 min,Delivered,37.0,443.56
O0610,16-02-2025,2,16,Cust_9,Bulk,Bakery,Bangalore,PhonePe,SKU9,Product_9,Veg,6,49.66,7.45,290.51,14.53,10,5,10-20 min,Delivered,36.0,320.04
O0611,18-02-2025,2,18,Cust_10,Bulk,Cloud Kitchen,Delhi,UPI,SKU10,Product_10,Frozen,3,272.01,13.6,802.43,40.12,0,15,10-20 min,Delivered,15.0,857.55
O0612,30-01-2025,1,30,Cust_11,Bulk,Café,Mumbai,UPI,SKU11,Product_11,Veg,1,172.56,25.88,146.68,7.33,0,20,30-45 min,Returned,24.6,174.01
O0613,15-02-2025,2,15,Cust_12,Bulk,Café,Mumbai,Card,SKU12,Product_12,Snacks,5,80.15,0.0,400.75,20.04,20,0,20-30 min,Delivered,33.0,440.79
O0614,21-02-2025,2,21,Cust_13,Bulk,Café,Bangalore,COD,SKU13,Product_13,Essentials,4,92.73,9.27,361.65,18.08,10,10,20-30 min,Delivered,25.0,399.73
O0615,05-01-2025,1,5,Cust_14,Bulk,Tea Stall,Bangalore,GPay,SKU14,Product_14,Snacks,3,115.48,11.55,334.89,16.74,0,20,10-20 min,Delivered,32.0,371.63
O0616,12-01-2025,1,12,Cust_15,Bulk,Cloud Kitchen,Delhi,PhonePe,SKU15,Product_15,Dairy,1,137.9,20.68,117.22,5.86,0,10,10-20 min,Delivered,33.0,133.08
O0617,16-01-2025,1,16,Cust_16,Bulk,Office,Delhi,UPI,SKU16,Product_16,Frozen,2,108.79,0.0,217.58,10.88,10,5,10-20 min,Delivered,8.0,243.46
O0618,26-01-2025,1,26,Cust_17,New,Household,Delhi,NetBanking,SKU17,Product_17,Snacks,1,171.23,8.56,162.67,8.13,30,10,20-30 min,Delivered,15.0,210.8
O0619,26-01-2025,1,26,Cust_18,Bulk,Bakery,Delhi,UPI,SKU18,Product_18,Veg,6,96.98,4.85,577.03,28.85,0,15,20-30 min,Delivered,34.0,620.88
O0620,17-02-2025,2,17,Cust_19,Bulk,Café,Bangalore,UPI,SKU19,Product_19,Baby,5,53.62,0.0,268.1,13.4,30,15,10-20 min,Delivered,41.0,326.4999999999999
O0621,21-01-2025,1,21,Cust_20,Bulk,Bakery,Bangalore,Wallet,SKU20,Product_20,Beverages,2,69.83,0.0,139.66,6.98,30,5,20-30 min,Delivered,6.0,181.64
O0622,08-02-2025,2,8,Cust_21,Bulk,Café,Delhi,GPay,SKU21,Product_21,Essentials,2,41.87,2.09,81.64999999999999,4.08,0,0,10-20 min,Failed,24.6,85.72999999999999
O0623,05-02-2025,2,5,Cust_22,Bulk,Tea Stall,Bangalore,Wallet,SKU22,Product_22,Baby,3,127.76,19.16,364.12,18.21,30,5,20-30 min,Delivered,11.0,417.33
O0624,02-02-2025,2,2,Cust_23,New,Household,Mumbai,Card,SKU23,Product_23,Snacks,6,11.67,0.0,70.02,3.5,10,0,30-45 min,Delivered,38.0,83.52
O0625,30-01-2025,1,30,Cust_24,New,Household,Bangalore,UPI,SKU24,Product_24,Fruits,3,104.61,10.46,303.37,15.17,0,5,10-20 min,Delivered,27.0,323.54
O0626,06-02-2025,2,6,Cust_25,Bulk,Office,Bangalore,GPay,SKU25,Product_25,Essentials,5,75.52,0.0,377.6,18.88,10,0,10-20 min,Delivered,41.0,406.48
O0627,23-01-2025,1,23,Cust_26,Returning,Household,Mumbai,GPay,SKU26,Product_26,Beverages,4,77.07,0.0,308.28,15.41,30,20,20-30 min,Delivered,13.0,373.69
O0628,27-02-2025,2,27,Cust_27,Bulk,Café,Delhi,GPay,SKU27,Product_27,Fruits,7,130.47,13.05,900.24,45.01,10,15,20-30 min,Delivered,16.0,970.25
O0629,10-01-2025,1,10,Cust_28,Bulk,Tea Stall,Delhi,Card,SKU28,Product_28,Fruits ,3,135.97,20.4,387.51,19.38,0,5,20-30 min,Delivered,25.0,411.89
O0630,23-02-2025,2,23,Cust_29,Bulk,Bakery,Mumbai,PhonePe,SKU29,Product_29,Essentials,2,146.09,21.91,270.27,13.51,20,20,10-20 min,Delivered,21.0,323.78
O0631,05-01-2025,1,5,Cust_30,Returning,Household,Mumbai,COD,SKU30,Product_30,Frozen,3,215.43,10.77,635.52,31.78,0,0,10-20 min,Delivered,5.0,667.3
O0632,05-02-2025,2,5,Cust_31,Returning,Household,Delhi,PhonePe,SKU31,Product_31,Fruits,1,29.71,1.49,28.22,1.41,30,0,10-20 min,Delivered,26.0,59.63
O0633,03-02-2025,2,3,Cust_32,New,Household,Bangalore,Wallet,SKU32,Product_32,Fruits ,1,133.28,19.99,113.29,5.66,30,10,10-20 min,Failed,24.6,158.95
O0634,21-02-2025,2,21,Cust_33,Bulk,Café,Mumbai,Wallet,SKU33,Product_33,Snacks,3,146.59,21.99,417.78,20.89,10,20,30-45 min,Delivered,3.0,468.67
O0635,31-01-2025,1,31,Cust_34,Bulk,Cloud Kitchen,Delhi,COD,SKU34,Product_34,Beverages,2,48.94,0.0,97.88,4.89,30,15,10-20 min,Delivered,26.0,147.77
O0636,10-01-2025,1,10,Cust_35,Returning,Household,Delhi,UPI,SKU35,Product_35,Baby,4,105.65,10.57,412.03,20.6,10,15,20-30 min,Delivered,19.0,457.6300000000001
O0637,27-02-2025,2,27,Cust_36,Bulk,Office,Delhi,GPay,SKU36,Product_36,Baby,1,209.66,0.0,209.66,10.48,30,5,20-30 min,Returned,24.6,255.14
O0638,19-01-2025,1,19,Cust_37,Bulk,Office,Delhi,PhonePe,SKU37,Product_37,Veg,3,67.8,6.78,196.62,9.83,10,0,10-20 min,Delivered,18.0,216.45
O0639,27-02-2025,2,27,Cust_38,Bulk,Tea Stall,Bangalore,UPI,SKU38,Product_38,Dairy,2,74.47,0.0,148.94,7.45,20,5,20-30 min,Delivered,23.0,181.39
O0640,01-02-2025,2,1,Cust_39,Bulk,Office,Bangalore,COD,SKU39,Product_39,Frozen,3,147.21,0.0,441.63,22.08,0,10,10-20 min,Delivered,15.0,473.71
O0641,01-01-2025,1,1,Cust_40,Bulk,Café,Mumbai,UPI,SKU40,Product_40,Beverages,6,149.95,0.0,899.6999999999999,44.98,30,20,10-20 min,Delivered,17.0,994.68
O0642,25-02-2025,2,25,Cust_41,Bulk,Bakery,Delhi,UPI,SKU41,Product_41,Veg,1,156.61,0.0,156.61,7.83,30,10,30-45 min,Delivered,26.0,204.44
O0643,05-01-2025,1,5,Cust_42,Bulk,Cloud Kitchen,Delhi,COD,SKU42,Product_42,Fruits ,1,160.54,24.08,136.46,6.82,20,0,10-20 min,Delivered,36.0,163.28
O0644,14-02-2025,2,14,Cust_43,Bulk,Tea Stall,Delhi,NetBanking,SKU43,Product_43,Fruits,2,26.32,1.32,51.32,2.57,30,20,20-30 min,Failed,24.6,103.89
O0645,04-01-2025,1,4,Cust_44,Bulk,Café,Delhi,Wallet,SKU44,Product_44,Other,5,102.69,15.4,498.0500000000001,24.9,20,5,10-20 min,Delivered,17.0,547.95
O0646,16-01-2025,1,16,Cust_45,Bulk,Tea Stall,Bangalore,UPI,SKU45,Product_45,Veg,5,197.2,0.0,986.0,49.3,10,0,10-20 min,Delivered,17.0,1045.3
O0647,24-01-2025,1,24,Cust_46,Bulk,Bakery,Delhi,UPI,SKU46,Product_46,Other,1,139.05,6.95,132.1,6.61,10,15,20-30 min,Delivered,21.0,163.71
